Year,Product,Order method type,Retailer country,Revenue,Quantity,Gross profit
2005,Granite Climbing Helmet,Mail,Germany,46744.32,672.0,11437.44
2005,Granite Climbing Helmet,E-mail,Canada,67334.08,968.0,16475.36
2005,Granite Climbing Helmet,E-mail,Sweden,60238.96,866.0,14739.32
2005,Granite Climbing Helmet,E-mail,Germany,15164.08,218.0,3710.36
2005,Granite Climbing Helmet,E-mail,United Kingdom,22607.0,325.0,5531.5
2005,Granite Climbing Helmet,Fax,United States,171395.84,2464.0,41937.28
2005,Granite Climbing Helmet,Fax,Singapore,58152.16,836.0,14228.72
2005,Granite Climbing Helmet,Fax,Netherlands,62325.76,896.0,15249.92
2005,Granite Climbing Helmet,Fax,France,43475.0,625.0,10637.5
2005,Granite Climbing Helmet,Fax,Italy,47161.68,678.0,11539.56
2005,Husky Harness,Telephone,United States,118595.1,1941.0,33637.53
2005,Husky Harness,Telephone,China,62688.6,1026.0,17780.58
2005,Husky Harness,Telephone,Australia,59450.3,973.0,16862.09
2005,Husky Harness,Telephone,Netherlands,13197.6,216.0,3743.28
2005,Husky Harness,Telephone,France,50835.2,832.0,14418.56
2005,Husky Harness,Telephone,United Kingdom,24012.3,393.0,6810.69
2005,Husky Harness,Telephone,Austria,64399.4,1054.0,18265.82
2005,Husky Harness,Sales visit,United States,134603.3,2203.0,38177.99
2005,Husky Harness,Sales visit,Canada,59633.6,976.0,16914.08
2005,Husky Harness,Sales visit,Mexico,65010.4,1064.0,18439.12
2005,Husky Harness,Sales visit,Korea,115784.5,1895.0,32840.35
2005,Husky Harness,Sales visit,China,77780.3,1273.0,22061.09
2005,Husky Harness,Sales visit,Australia,47413.6,776.0,13448.08
2005,Husky Harness,Sales visit,Netherlands,14480.7,237.0,4107.21
2005,Husky Harness,Sales visit,Finland,33360.6,546.0,9462.18
2005,Husky Harness,Sales visit,Denmark,21690.5,355.0,6152.15
2005,Husky Harness,Sales visit,France,7943.0,130.0,2252.9
2005,Husky Harness,Sales visit,Germany,64277.2,1052.0,18231.16
2005,Husky Harness,Sales visit,United Kingdom,10936.9,179.0,3102.07
2005,Husky Harness,Sales visit,Belgium,99104.2,1622.0,28109.26
2005,Husky Harness,Sales visit,Italy,12831.0,210.0,3639.3
2005,Husky Harness,Web,United States,320775.0,5250.0,90982.5
2005,Husky Harness,Web,Canada,169980.2,2782.0,48212.06
2005,Husky Harness,Web,Mexico,95254.9,1559.0,27017.47
2005,Husky Harness,Web,Brazil,130143.0,2130.0,36912.9
2005,Husky Harness,Web,Japan,305561.1,5001.0,86667.33
2005,Husky Harness,Web,Korea,120428.1,1971.0,34157.43
2005,Husky Harness,Web,China,133870.1,2191.0,37970.03
2005,Husky Harness,Web,Singapore,136986.2,2242.0,38853.86
2005,Husky Harness,Web,Netherlands,117923.0,1930.0,33446.9
2005,Husky Harness,Web,Sweden,19613.1,321.0,5562.93
2005,Husky Harness,Web,Finland,170530.1,2791.0,48368.03
2005,Husky Harness,Web,Denmark,29572.4,484.0,8387.72
2005,Husky Harness,Web,France,138635.9,2269.0,39321.77
2005,Husky Harness,Web,Germany,119022.8,1948.0,33758.84
2005,Husky Harness,Web,United Kingdom,184766.4,3024.0,52405.92
2005,Husky Harness,Web,Belgium,10753.6,176.0,3050.08
2005,Husky Harness,Web,Switzerland,68065.4,1114.0,19305.62
2005,Husky Harness,Web,Austria,46436.0,760.0,13170.8
2005,Husky Harness,Web,Italy,113218.3,1853.0,32112.49
2005,Husky Harness,Web,Spain,162159.4,2654.0,45993.82
2005,Husky Harness,Special,United States,16680.3,273.0,4731.09
2005,Husky Harness,Special,Mexico,35682.4,584.0,10120.72
2005,Husky Harness,Special,Singapore,33360.6,546.0,9462.18
2005,Husky Harness,Special,United Kingdom,8615.1,141.0,2443.53
2005,Husky Harness,Special,Switzerland,5621.2,92.0,1594.36
2005,Husky Harness,Special,Italy,15275.0,250.0,4332.5
2005,Husky Harness,Mail,Canada,11609.0,190.0,3292.7
2005,Husky Harness,Mail,Japan,12953.2,212.0,3673.96
2005,Husky Harness,Mail,China,28411.5,465.0,8058.45
2005,Husky Harness,Mail,Germany,25417.6,416.0,7209.28
2005,Husky Harness,E-mail,Canada,38065.3,623.0,10796.59
2005,Husky Harness,E-mail,Sweden,45030.7,737.0,12772.21
2005,Husky Harness,E-mail,Germany,8065.2,132.0,2287.56
2005,Husky Harness,E-mail,United Kingdom,11975.6,196.0,3396.68
2005,Husky Harness,Fax,United States,111263.1,1821.0,31557.93
2005,Husky Harness,Fax,Singapore,34765.9,569.0,9860.77
2005,Husky Harness,Fax,Netherlands,40448.2,662.0,11472.46
2005,Husky Harness,Fax,France,29205.8,478.0,8283.74
2005,Husky Harness,Fax,Italy,24623.3,403.0,6983.99
2005,Husky Harness Extreme,Telephone,United States,237613.2,2298.0,113682.06
2005,Husky Harness Extreme,Telephone,China,108156.4,1046.0,51745.62
2005,Husky Harness Extreme,Telephone,Australia,143829.4,1391.0,68812.77
2005,Husky Harness Extreme,Telephone,Netherlands,31020.0,300.0,14841.0
2005,Husky Harness Extreme,Telephone,France,118599.8,1147.0,56742.09
2005,Husky Harness Extreme,Telephone,United Kingdom,47770.8,462.0,22855.14
2005,Husky Harness Extreme,Telephone,Austria,124907.2,1208.0,59759.76
2005,Husky Harness Extreme,Sales visit,United States,305340.2,2953.0,146084.91
2005,Husky Harness Extreme,Sales visit,Canada,140830.8,1362.0,67378.14
2005,Husky Harness Extreme,Sales visit,Mexico,152618.4,1476.0,73017.72
2005,Husky Harness Extreme,Sales visit,Korea,211763.2,2048.0,101314.56
2005,Husky Harness Extreme,Sales visit,China,122632.4,1186.0,58671.42
2005,Husky Harness Extreme,Sales visit,Australia,103296.6,999.0,49420.53
2005,Husky Harness Extreme,Sales visit,Netherlands,34328.8,332.0,16424.04
2005,Husky Harness Extreme,Sales visit,Finland,78687.4,761.0,37646.67
2005,Husky Harness Extreme,Sales visit,Denmark,46943.6,454.0,22459.38
2005,Husky Harness Extreme,Sales visit,France,18301.8,177.0,8756.19
2005,Husky Harness Extreme,Sales visit,Germany,153652.4,1486.0,73512.42
2005,Husky Harness Extreme,Sales visit,United Kingdom,26056.8,252.0,12466.44
2005,Husky Harness Extreme,Sales visit,Belgium,231822.8,2242.0,110911.74
2005,Husky Harness Extreme,Web,United States,818617.8,7917.0,391653.99
2005,Husky Harness Extreme,Web,Canada,421872.0,4080.0,201837.6
2005,Husky Harness Extreme,Web,Mexico,211453.0,2045.0,101166.15
2005,Husky Harness Extreme,Web,Brazil,291898.2,2823.0,139653.81
2005,Husky Harness Extreme,Web,Japan,701879.2,6788.0,335802.36
2005,Husky Harness Extreme,Web,Korea,333671.8,3227.0,159639.69
2005,Husky Harness Extreme,Web,China,398607.0,3855.0,190706.85
2005,Husky Harness Extreme,Web,Singapore,314956.4,3046.0,150685.62
2005,Husky Harness Extreme,Web,Netherlands,220655.6,2134.0,105568.98
2005,Husky Harness Extreme,Web,Sweden,43531.4,421.0,20826.87
2005,Husky Harness Extreme,Web,Finland,390645.2,3778.0,186897.66
2005,Husky Harness Extreme,Web,Denmark,61626.4,596.0,29484.12
2005,Husky Harness Extreme,Web,France,319195.8,3087.0,152713.89
2005,Husky Harness Extreme,Web,Germany,271631.8,2627.0,129957.69
2005,Husky Harness Extreme,Web,United Kingdom,419700.6,4059.0,200798.73
2005,Husky Harness Extreme,Web,Belgium,22127.6,214.0,10586.58
2005,Husky Harness Extreme,Web,Switzerland,156547.6,1514.0,74897.58
2005,Husky Harness Extreme,Web,Austria,125734.4,1216.0,60155.52
2005,Husky Harness Extreme,Web,Italy,293449.2,2838.0,140395.86
2005,Husky Harness Extreme,Web,Spain,359004.8,3472.0,171759.84
2005,Husky Harness Extreme,Special,United States,35156.0,340.0,16819.8
2005,Husky Harness Extreme,Special,Mexico,79928.2,773.0,38240.31
2005,Husky Harness Extreme,Special,Singapore,83443.8,807.0,39922.29
2005,Husky Harness Extreme,Special,United Kingdom,17578.0,170.0,8409.9
2005,Husky Harness Extreme,Special,Switzerland,13442.0,130.0,6431.1
2005,Husky Harness Extreme,Special,Italy,33191.4,321.0,15879.87
2005,Husky Harness Extreme,Mail,Canada,26573.8,257.0,12713.79
2005,Husky Harness Extreme,Mail,Japan,33088.0,320.0,15830.4
2005,Husky Harness Extreme,Mail,China,69174.6,669.0,33095.43
2005,Husky Harness Extreme,Mail,Germany,57283.6,554.0,27406.38
2005,Husky Harness Extreme,E-mail,Canada,55319.0,535.0,26466.45
2005,Husky Harness Extreme,E-mail,Sweden,99677.6,964.0,47689.08
2005,Husky Harness Extreme,E-mail,Germany,17991.6,174.0,8607.78
2005,Husky Harness Extreme,E-mail,United Kingdom,25436.4,246.0,12169.62
2005,Husky Harness Extreme,Fax,United States,222723.6,2154.0,106558.38
2005,Husky Harness Extreme,Fax,Singapore,75378.6,729.0,36063.63
2005,Husky Harness Extreme,Fax,Netherlands,123769.8,1197.0,59215.59
2005,Husky Harness Extreme,Fax,France,66796.4,646.0,31957.62
2005,Husky Harness Extreme,Fax,Italy,56353.0,545.0,26961.15
2005,Granite Signal Mirror,Telephone,United States,37306.5,1365.0,17024.15
2005,Granite Signal Mirror,Telephone,China,17787.0,690.0,7716.4
2005,Granite Signal Mirror,Telephone,Australia,23159.4,823.0,10864.35
2005,Granite Signal Mirror,Telephone,France,9867.0,299.0,5169.71
2005,Granite Signal Mirror,Telephone,United Kingdom,3531.0,107.0,1850.03
2005,Granite Signal Mirror,Telephone,Austria,15569.4,563.0,7201.95
2005,Granite Signal Mirror,Sales visit,United States,38064.18,1288.0,18454.56
2005,Granite Signal Mirror,Sales visit,Canada,15535.08,473.0,8104.25
2005,Granite Signal Mirror,Sales visit,Mexico,11383.68,352.0,5853.76
2005,Granite Signal Mirror,Sales visit,Korea,24125.64,746.0,12405.98
2005,Granite Signal Mirror,Sales visit,China,12580.26,389.0,6469.07
2005,Granite Signal Mirror,Sales visit,Australia,8448.0,256.0,4426.24
2005,Granite Signal Mirror,Sales visit,Netherlands,3201.0,97.0,1677.13
2005,Granite Signal Mirror,Sales visit,Finland,3880.8,120.0,1995.6
2005,Granite Signal Mirror,Sales visit,Denmark,5313.0,161.0,2783.69
2005,Granite Signal Mirror,Sales visit,Germany,21126.6,696.0,10484.46
2005,Granite Signal Mirror,Sales visit,United Kingdom,2475.0,75.0,1296.75
2005,Granite Signal Mirror,Sales visit,Belgium,22803.0,745.0,11381.65
2005,Granite Signal Mirror,Sales visit,Italy,3428.04,106.0,1762.78
2005,Granite Signal Mirror,Web,United States,102468.96,3449.0,49881.86
2005,Granite Signal Mirror,Web,Canada,59388.78,1964.0,29364.87
2005,Granite Signal Mirror,Web,Mexico,33689.7,1280.0,14901.27
2005,Granite Signal Mirror,Web,Brazil,41721.9,1477.0,19631.36
2005,Granite Signal Mirror,Web,Japan,89311.86,3072.0,42838.97
2005,Granite Signal Mirror,Web,Korea,43839.18,1597.0,20076.96
2005,Granite Signal Mirror,Web,China,50584.38,1735.0,24266.39
2005,Granite Signal Mirror,Web,Singapore,38119.62,1389.0,17453.95
2005,Granite Signal Mirror,Web,Netherlands,35258.52,1257.0,16437.35
2005,Granite Signal Mirror,Web,Sweden,8213.7,326.0,3495.73
2005,Granite Signal Mirror,Web,Finland,55393.8,1932.0,26246.27
2005,Granite Signal Mirror,Web,Denmark,7656.0,232.0,4011.28
2005,Granite Signal Mirror,Web,France,45325.5,1540.0,22003.45
2005,Granite Signal Mirror,Web,Germany,33371.58,1134.0,16179.73
2005,Granite Signal Mirror,Web,United Kingdom,60228.3,2159.0,28057.82
2005,Granite Signal Mirror,Web,Belgium,9589.8,359.0,4307.87
2005,Granite Signal Mirror,Web,Switzerland,19915.5,683.0,9601.62
2005,Granite Signal Mirror,Web,Austria,18846.3,626.0,9299.15
2005,Granite Signal Mirror,Web,Italy,33091.74,1091.0,16377.6
2005,Granite Signal Mirror,Web,Spain,50554.02,1804.0,23602.63
2005,Granite Signal Mirror,Special,United States,3913.14,121.0,2012.23
2005,Granite Signal Mirror,Special,Mexico,8537.76,264.0,4390.32
2005,Granite Signal Mirror,Special,Singapore,4753.98,147.0,2444.61
2005,Granite Signal Mirror,Special,United Kingdom,2112.0,64.0,1106.56
2005,Granite Signal Mirror,Special,Switzerland,1716.0,52.0,899.08
2005,Granite Signal Mirror,Special,Italy,3880.8,120.0,1995.6
2005,Granite Signal Mirror,Mail,Canada,2574.0,78.0,1348.62
2005,Granite Signal Mirror,Mail,Mexico,4204.2,130.0,2161.9
2005,Granite Signal Mirror,Mail,Japan,3069.0,93.0,1607.97
2005,Granite Signal Mirror,Mail,China,6435.66,199.0,3309.37
2005,Granite Signal Mirror,Mail,Germany,6897.66,273.0,2936.96
2005,Granite Signal Mirror,E-mail,Sweden,13658.7,473.0,6537.16
2005,Granite Signal Mirror,E-mail,Germany,2112.0,64.0,1106.56
2005,Granite Signal Mirror,E-mail,United Kingdom,2706.0,82.0,1417.78
2005,Granite Signal Mirror,Fax,United States,21570.78,781.0,9927.7
2005,Granite Signal Mirror,Fax,Singapore,16137.66,499.0,8298.37
2005,Granite Signal Mirror,Fax,Netherlands,16607.58,598.0,7694.99
2005,Granite Signal Mirror,Fax,France,10929.6,405.0,4953.27
2005,Granite Signal Mirror,Fax,Italy,8339.1,361.0,3234.56
2005,Granite Carabiner,Telephone,United States,91913.2,24445.0,44001.0
2005,Granite Carabiner,Telephone,China,51677.44,13744.0,24739.2
2005,Granite Carabiner,Telephone,Australia,28196.8,7309.0,13871.16
2005,Granite Carabiner,Telephone,Netherlands,53139.48,14075.0,25552.48
2005,Granite Carabiner,Telephone,France,40430.32,10617.0,19621.0
2005,Granite Carabiner,Telephone,United Kingdom,6328.32,1648.0,3098.24
2005,Granite Carabiner,Telephone,Austria,40602.4,10593.0,19840.12
2005,Granite Carabiner,Sales visit,United States,127161.2,33668.0,61171.92
2005,Granite Carabiner,Sales visit,Canada,18312.2,4819.0,8866.96
2005,Granite Carabiner,Sales visit,Mexico,28764.0,7650.0,13770.0
2005,Granite Carabiner,Sales visit,Korea,100470.96,26721.0,48097.8
2005,Granite Carabiner,Sales visit,Australia,43586.48,11322.0,21395.36
2005,Granite Carabiner,Sales visit,Netherlands,10189.6,2710.0,4878.0
2005,Granite Carabiner,Sales visit,Finland,20548.96,5441.0,9884.6
2005,Granite Carabiner,Sales visit,Denmark,22318.08,5812.0,10926.56
2005,Granite Carabiner,Sales visit,France,4411.56,1137.0,2183.04
2005,Granite Carabiner,Sales visit,Germany,44687.76,11690.0,21775.36
2005,Granite Carabiner,Sales visit,United Kingdom,12622.32,3357.0,6042.6
2005,Granite Carabiner,Sales visit,Belgium,61982.84,16172.0,30285.72
2005,Granite Carabiner,Web,United States,227664.68,60252.0,109570.76
2005,Granite Carabiner,Web,Canada,149468.36,39366.0,72311.0
2005,Granite Carabiner,Web,Mexico,86028.8,22880.0,41184.0
2005,Granite Carabiner,Web,Brazil,95609.08,25113.0,46387.6
2005,Granite Carabiner,Web,Japan,213041.68,56403.0,102491.8
2005,Granite Carabiner,Web,Korea,62927.36,16736.0,30124.8
2005,Granite Carabiner,Web,China,152543.2,40570.0,73026.0
2005,Granite Carabiner,Web,Singapore,61037.96,16208.0,29270.28
2005,Granite Carabiner,Web,Netherlands,33953.84,9006.0,16302.08
2005,Granite Carabiner,Web,Sweden,27664.32,7309.0,13338.68
2005,Granite Carabiner,Web,Finland,121463.04,32304.0,58147.2
2005,Granite Carabiner,Web,Denmark,24464.0,6417.0,11886.68
2005,Granite Carabiner,Web,France,105677.56,27654.0,51475.72
2005,Granite Carabiner,Web,Germany,81463.68,21363.0,39592.2
2005,Granite Carabiner,Web,United Kingdom,136434.24,35682.0,66497.52
2005,Granite Carabiner,Web,Belgium,17350.2,4490.0,8549.8
2005,Granite Carabiner,Web,Switzerland,52506.32,13531.0,25985.56
2005,Granite Carabiner,Web,Austria,40913.28,10677.0,19986.36
2005,Granite Carabiner,Web,Italy,79288.24,21013.0,38102.76
2005,Granite Carabiner,Web,Spain,114870.52,30419.0,55249.28
2005,Granite Carabiner,Special,United States,23876.0,6350.0,11430.0
2005,Granite Carabiner,Special,Mexico,26402.72,7022.0,12639.6
2005,Granite Carabiner,Special,Singapore,35040.84,9296.0,16820.68
2005,Granite Carabiner,Special,United Kingdom,13768.72,3594.0,6724.48
2005,Granite Carabiner,Special,Switzerland,5482.44,1413.0,2712.96
2005,Granite Carabiner,Mail,United States,15987.52,4252.0,7653.6
2005,Granite Carabiner,Mail,Canada,5783.04,1506.0,2831.28
2005,Granite Carabiner,Mail,Mexico,13171.28,3503.0,6305.4
2005,Granite Carabiner,Mail,Germany,31824.72,8440.0,15282.32
2005,Granite Carabiner,E-mail,Canada,31422.08,8231.0,15289.32
2005,Granite Carabiner,E-mail,Sweden,27603.24,7291.0,13312.88
2005,Granite Carabiner,E-mail,Germany,6424.32,1673.0,3145.24
2005,Granite Carabiner,E-mail,United Kingdom,11144.64,2964.0,5335.2
2005,Granite Carabiner,Fax,United States,61020.52,16203.0,29262.64
2005,Granite Carabiner,Fax,Japan,20269.6,5365.0,9754.2
2005,Granite Carabiner,Fax,Singapore,48774.72,12972.0,23349.6
2005,Granite Carabiner,Fax,Netherlands,34392.72,9147.0,16464.6
2005,Granite Carabiner,Fax,France,18570.24,4836.0,9091.68
2005,Granite Carabiner,Fax,Italy,36176.96,9564.0,17431.52
2005,Granite Belay,Telephone,United States,135811.2,2064.0,64665.12
2005,Granite Belay,Telephone,China,95936.4,1458.0,45679.14
2005,Granite Belay,Telephone,Australia,51521.4,783.0,24531.39
2005,Granite Belay,Telephone,Netherlands,99555.4,1513.0,47402.29
2005,Granite Belay,Telephone,France,67839.8,1031.0,32301.23
2005,Granite Belay,Telephone,United Kingdom,13160.0,200.0,6266.0
2005,Granite Belay,Telephone,Austria,56390.6,857.0,26849.81
2005,Granite Belay,Sales visit,United States,149563.4,2273.0,71213.09
2005,Granite Belay,Sales visit,Canada,23359.0,355.0,11122.15
2005,Granite Belay,Sales visit,Mexico,34874.0,530.0,16604.9
2005,Granite Belay,Sales visit,Korea,135284.8,2056.0,64414.48
2005,Granite Belay,Sales visit,Australia,52047.8,791.0,24782.03
2005,Granite Belay,Sales visit,Netherlands,16055.2,244.0,7644.52
2005,Granite Belay,Sales visit,Finland,41519.8,631.0,19769.23
2005,Granite Belay,Sales visit,Denmark,35729.4,543.0,17012.19
2005,Granite Belay,Sales visit,France,9672.6,147.0,4605.51
2005,Granite Belay,Sales visit,Germany,53692.8,816.0,25565.28
2005,Granite Belay,Sales visit,United Kingdom,14476.0,220.0,6892.6
2005,Granite Belay,Sales visit,Belgium,76657.0,1165.0,36499.45
2005,Granite Belay,Web,United States,350516.6,5327.0,166894.91
2005,Granite Belay,Web,Canada,212402.4,3228.0,101133.24
2005,Granite Belay,Web,Mexico,117058.2,1779.0,55736.07
2005,Granite Belay,Web,Brazil,131205.2,1994.0,62472.02
2005,Granite Belay,Web,Japan,285243.0,4335.0,135815.55
2005,Granite Belay,Web,Korea,107188.2,1629.0,51036.57
2005,Granite Belay,Web,China,207533.2,3154.0,98814.82
2005,Granite Belay,Web,Singapore,93172.8,1416.0,44363.28
2005,Granite Belay,Web,Netherlands,68629.4,1043.0,32677.19
2005,Granite Belay,Web,Sweden,35071.4,533.0,16698.89
2005,Granite Belay,Web,Finland,170487.8,2591.0,81176.03
2005,Granite Belay,Web,Denmark,36387.4,553.0,17325.49
2005,Granite Belay,Web,France,139035.4,2113.0,66200.29
2005,Granite Belay,Web,Germany,136271.8,2071.0,64884.43
2005,Granite Belay,Web,United Kingdom,188846.0,2870.0,89917.1
2005,Granite Belay,Web,Belgium,38822.0,590.0,18484.7
2005,Granite Belay,Web,Switzerland,76657.0,1165.0,36499.45
2005,Granite Belay,Web,Austria,60733.4,923.0,28917.59
2005,Granite Belay,Web,Italy,113373.4,1723.0,53981.59
2005,Granite Belay,Web,Spain,162986.6,2477.0,77604.41
2005,Granite Belay,Special,United States,38558.8,586.0,18359.38
2005,Granite Belay,Special,Mexico,38953.6,592.0,18547.36
2005,Granite Belay,Special,Singapore,52245.2,794.0,24876.02
2005,Granite Belay,Special,United Kingdom,21121.8,321.0,10056.93
2005,Granite Belay,Special,Switzerland,6448.4,98.0,3070.34
2005,Granite Belay,Mail,United States,20595.4,313.0,9806.29
2005,Granite Belay,Mail,Canada,12699.4,193.0,6046.69
2005,Granite Belay,Mail,Mexico,18950.4,288.0,9023.04
2005,Granite Belay,Mail,Germany,42506.8,646.0,20239.18
2005,Granite Belay,E-mail,Canada,52311.0,795.0,24907.35
2005,Granite Belay,E-mail,Sweden,36650.6,557.0,17450.81
2005,Granite Belay,E-mail,Germany,8948.8,136.0,4260.88
2005,Granite Belay,E-mail,United Kingdom,11646.6,177.0,5545.41
2005,Granite Belay,Fax,United States,116466.0,1770.0,55454.1
2005,Granite Belay,Fax,Japan,58496.2,889.0,27852.37
2005,Granite Belay,Fax,Singapore,68958.4,1048.0,32833.84
2005,Granite Belay,Fax,Netherlands,16186.8,246.0,7707.18
2005,Granite Belay,Fax,France,29741.6,452.0,14161.16
2005,Granite Belay,Fax,Italy,56785.4,863.0,27037.79
2005,Granite Pulley,Telephone,United States,84239.16,2291.0,42199.31
2005,Granite Pulley,Telephone,China,79159.32,2165.0,39431.57
2005,Granite Pulley,Telephone,Australia,52083.18,1413.0,26154.63
2005,Granite Pulley,Telephone,Netherlands,79249.0,2150.0,39796.5
2005,Granite Pulley,Telephone,France,59823.78,1623.0,30041.73
2005,Granite Pulley,Telephone,United Kingdom,12598.14,344.0,6285.74
2005,Granite Pulley,Telephone,Austria,46185.58,1253.0,23193.03
2005,Granite Pulley,Sales visit,United States,108792.86,2957.0,54531.91
2005,Granite Pulley,Sales visit,Canada,9325.58,253.0,4683.03
2005,Granite Pulley,Sales visit,Mexico,49244.96,1336.0,24729.36
2005,Granite Pulley,Sales visit,Korea,118961.28,3233.0,59635.73
2005,Granite Pulley,Sales visit,Australia,38113.24,1034.0,19139.34
2005,Granite Pulley,Sales visit,Netherlands,12716.7,345.0,6385.95
2005,Granite Pulley,Sales visit,Finland,35053.86,951.0,17603.01
2005,Granite Pulley,Sales visit,Denmark,41467.5,1125.0,20823.75
2005,Granite Pulley,Sales visit,France,8588.38,233.0,4312.83
2005,Granite Pulley,Sales visit,Germany,45337.8,1230.0,22767.3
2005,Granite Pulley,Sales visit,United Kingdom,11426.6,310.0,5738.1
2005,Granite Pulley,Sales visit,Belgium,66421.72,1802.0,33355.02
2005,Granite Pulley,Sales visit,Italy,11574.04,314.0,5812.14
2005,Granite Pulley,Web,United States,355366.88,9680.0,177738.88
2005,Granite Pulley,Web,Canada,183304.78,4973.0,92050.23
2005,Granite Pulley,Web,Mexico,90491.3,2455.0,45442.05
2005,Granite Pulley,Web,Brazil,115924.7,3145.0,58213.95
2005,Granite Pulley,Web,Japan,264949.68,7188.0,133049.88
2005,Granite Pulley,Web,Korea,91022.16,2491.0,45312.31
2005,Granite Pulley,Web,China,181998.72,4989.0,90450.57
2005,Granite Pulley,Web,Singapore,79801.9,2165.0,40074.15
2005,Granite Pulley,Web,Netherlands,55732.32,1512.0,27987.12
2005,Granite Pulley,Web,Sweden,10615.68,288.0,5330.88
2005,Granite Pulley,Web,Finland,149172.42,4047.0,74909.97
2005,Granite Pulley,Web,Denmark,34832.7,945.0,17491.95
2005,Granite Pulley,Web,France,130042.08,3528.0,65303.28
2005,Granite Pulley,Web,Germany,118674.0,3233.0,59348.45
2005,Granite Pulley,Web,United Kingdom,165649.6,4497.0,83129.65
2005,Granite Pulley,Web,Belgium,34169.22,927.0,17158.77
2005,Granite Pulley,Web,Switzerland,66458.58,1803.0,33373.53
2005,Granite Pulley,Web,Austria,52672.94,1429.0,26450.79
2005,Granite Pulley,Web,Italy,85072.88,2308.0,42721.08
2005,Granite Pulley,Web,Spain,136123.98,3693.0,68357.43
2005,Granite Pulley,Special,United States,33575.66,921.0,16675.31
2005,Granite Pulley,Special,Mexico,33174.0,900.0,16659.0
2005,Granite Pulley,Special,Singapore,46148.72,1252.0,23174.52
2005,Granite Pulley,Special,United Kingdom,18135.12,492.0,9106.92
2005,Granite Pulley,Special,Switzerland,5676.44,154.0,2850.54
2005,Granite Pulley,Mail,United States,16623.86,451.0,8348.01
2005,Granite Pulley,Mail,Canada,11352.88,308.0,5701.08
2005,Granite Pulley,Mail,Mexico,15518.06,421.0,7792.71
2005,Granite Pulley,Mail,Germany,38361.0,1044.0,19203.6
2005,Granite Pulley,E-mail,Canada,57907.06,1571.0,29079.21
2005,Granite Pulley,E-mail,Sweden,40767.16,1106.0,20472.06
2005,Granite Pulley,E-mail,Germany,7113.98,193.0,3572.43
2005,Granite Pulley,E-mail,United Kingdom,9989.06,271.0,5016.21
2005,Granite Pulley,Fax,United States,105248.98,2861.0,52749.63
2005,Granite Pulley,Fax,Japan,34206.08,928.0,17177.28
2005,Granite Pulley,Fax,Singapore,60524.12,1642.0,30393.42
2005,Granite Pulley,Fax,Netherlands,12274.38,333.0,6163.83
2005,Granite Pulley,Fax,France,15849.8,430.0,7959.3
2005,Granite Pulley,Fax,Italy,51677.72,1402.0,25951.02
2005,Firefly Climbing Lamp,Telephone,United States,72838.08,2152.0,27250.38
2005,Firefly Climbing Lamp,Telephone,China,46535.67,1313.0,18290.61
2005,Firefly Climbing Lamp,Telephone,Australia,19893.69,511.0,8549.49
2005,Firefly Climbing Lamp,Telephone,Netherlands,44167.77,1223.0,17689.83
2005,Firefly Climbing Lamp,Telephone,France,37828.89,1071.0,14816.37
2005,Firefly Climbing Lamp,Telephone,United Kingdom,6439.14,166.0,2753.94
2005,Firefly Climbing Lamp,Telephone,Austria,31120.76,844.0,12732.5
2005,Firefly Climbing Lamp,Sales visit,United States,66474.27,1893.0,25879.35
2005,Firefly Climbing Lamp,Sales visit,Canada,10899.99,281.0,4661.79
2005,Firefly Climbing Lamp,Sales visit,Mexico,25446.24,656.0,10883.04
2005,Firefly Climbing Lamp,Sales visit,Korea,55967.67,1633.0,21231.33
2005,Firefly Climbing Lamp,Sales visit,China,11249.1,290.0,4811.1
2005,Firefly Climbing Lamp,Sales visit,Australia,27674.11,789.0,10768.81
2005,Firefly Climbing Lamp,Sales visit,Netherlands,6865.83,177.0,2936.43
2005,Firefly Climbing Lamp,Sales visit,Finland,17028.81,439.0,7283.01
2005,Firefly Climbing Lamp,Sales visit,Denmark,22256.01,679.0,8021.37
2005,Firefly Climbing Lamp,Sales visit,France,3995.37,103.0,1708.77
2005,Firefly Climbing Lamp,Sales visit,Germany,29516.67,813.0,11883.21
2005,Firefly Climbing Lamp,Sales visit,United Kingdom,6090.03,157.0,2604.63
2005,Firefly Climbing Lamp,Sales visit,Belgium,39882.06,1114.0,15843.9
2005,Firefly Climbing Lamp,Sales visit,Italy,6167.61,159.0,2637.81
2005,Firefly Climbing Lamp,Web,United States,159276.89,4271.0,65790.47
2005,Firefly Climbing Lamp,Web,Canada,86446.62,2338.0,35415.48
2005,Firefly Climbing Lamp,Web,Mexico,50223.06,1454.0,19214.1
2005,Firefly Climbing Lamp,Web,Brazil,60669.27,1673.0,24405.57
2005,Firefly Climbing Lamp,Web,Japan,137828.88,3752.0,56119.56
2005,Firefly Climbing Lamp,Web,Korea,55120.59,1421.0,23574.39
2005,Firefly Climbing Lamp,Web,China,80726.4,2200.0,32834.34
2005,Firefly Climbing Lamp,Web,Singapore,40147.65,1035.0,17170.65
2005,Firefly Climbing Lamp,Web,Netherlands,30333.78,782.0,12973.38
2005,Firefly Climbing Lamp,Web,Sweden,11249.1,290.0,4811.1
2005,Firefly Climbing Lamp,Web,Finland,79787.88,2212.0,31918.02
